S.No.,Timestamp,id,mturk_id,Age,Gender,Education,Major
499,"2023-05-05 12:18:32",6454a070e82073.68761381,fsdsdes,18,F,phd,asa
500,"2023-05-05 12:18:44",6454a070e82073.68761381,fsdsdes,18,F,phd,asa
501,"2023-05-05 12:18:57",6454a070e82073.68761381,fsdsdes,18,F,phd,asa
502,"2023-05-05 12:19:23",6454a070e82073.68761381,sdsd,18,F,Undergraduate,sds
503,"2023-05-05 12:20:10",6454a710d15f32.11789749,asdas,18,F,phd,sfd
504,"2023-05-05 12:21:17",6454a75564b1a2.76165057,ASA,18,F,phd,dfd
505,"2023-05-05 12:23:18",6454a7c5f09cd0.97352160,sds,18,F,High_School,dfd
506,"2023-05-05 12:24:48",6454a7c5f09cd0.97352160,sds,18,F,High_School,dfd
507,"2023-05-05 12:27:07",6454a8974e1384.25137761,weds,18,M,Intermediate,asa
508,"2023-05-05 12:44:05",6454acb034b5d8.94950072,fsdsdes,18,M,Undergraduate,ae
509,"2023-05-05 12:47:05",6454ad652d3668.45728340,weds,18,F,Masters,asawqw
510,"2023-05-05 12:50:42",6454ae3cb657d1.95280153,asa,18,F,Masters,as
511,"2023-05-05 12:51:00",6454ae3cb657d1.95280153,asa,18,F,Masters,as
512,"2023-05-05 12:51:41",6454ae76e426e3.69853135,wew,18,M,Intermediate,werdwee
513,"2023-05-05 12:51:59",6454ae76e426e3.69853135,wew,18,M,Intermediate,werdwee
514,"2023-05-05 12:52:26",6454aea65c6724.57787593,rftr,18,M,Undergraduate,sedf
515,"2023-05-05 12:54:32",6454aea65c6724.57787593,rftr,18,M,Undergraduate,sedf
516,"2023-05-05 12:55:06",6454aea65c6724.57787593,sfddes,18,M,Undergraduate,as
517,"2023-05-05 12:55:40",6454af640f1a38.49897856,dsds,18,F,phd,asaas
518,"2023-05-05 12:57:52",6454afe9c80c77.43130062,fdfd,18,M,Masters,sdsd
519,"2023-05-05 16:10:07",6454dcf1873bb7.08780266,f,18,F,Undergraduate,d
520,"2023-05-05 16:12:23",6454dd7f103e48.18544038,xdfd,18,F,phd,xds
521,"2023-05-12 19:31:23",645e4571df62c9.56106530,Demo,18,F,High_School,d
522,"2023-05-12 19:46:21",645e4a23f0de40.66045598,Demo,18,F,Masters,d
523,"2023-05-12 19:58:09",645e4ce94881c5.86126026,Demo,18,F,Masters,x
524,"2023-05-12 20:01:22",645e4da6c455b6.54293641,Demo,18,F,phd,x
525,"2023-05-26 16:45:10",647094afa8e8c1.08183685,hj,18,M,Intermediate,hjj
526,"2023-06-02 15:31:11",6479bdd694a626.79378439,fdfd,18,F,Undergraduate,x
527,"2023-06-08 15:49:18",6481ab142e95b0.77911861,fdf,18,M,Intermediate,dfdf
528,"2023-06-12 00:27:39",6486190dd4c386.31318657,Demo,18,F,Undergraduate,x
529,"2023-06-12 00:40:10",64861bfb3e2e10.35989499,Demo,18,F,Undergraduate,d
530,"2023-06-12 00:44:39",64861bfb3e2e10.35989499,Demo,18,F,Undergraduate,d
531,"2023-06-12 00:45:59",64861d60665f52.08566504,c1,18,F,phd,x
532,"2023-06-12 00:51:55",64861d60665f52.08566504,c1,18,F,phd,x
533,"2023-06-12 01:01:40",6486210b7b8949.36399165,Demo,18,F,High_School,d
534,"2023-06-12 01:03:40",64862183e4cca5.77922301,Demo,18,F,Undergraduate,"Computer Science"
535,"2023-06-12 01:07:14",6486224c47be00.06923749,Demo,18,M,Intermediate,"Computer Science"
536,"2023-06-12 01:07:38",6486224c47be00.06923749,Demo,18,M,Intermediate,"Computer Science"
537,"2023-06-12 01:08:00",648622894d3165.50983787,Demo,18,F,phd,"Computer Science"
538,"2023-06-12 01:08:24",648622a31fccd1.03462594,Demo,18,F,Undergraduate,"Computer Science"
539,"2023-06-12 01:11:53",648622a31fccd1.03462594,Demo,18,F,phd,"Computer Science"
540,"2023-06-12 01:12:16",64862388309ea2.37759928,c2,18,F,Masters,"Computer Science"
541,"2023-06-12 01:12:42",648623a4884499.61546939,Demo,18,M,Intermediate,"Computer Science"
542,"2023-06-12 01:16:08",64862450aef6c1.66993497,Demo,18,F,High_School,"Computer Science"
543,"2023-06-12 01:16:33",6486248ad954d9.90748792,Demo,18,F,Masters,"Computer Science"
544,"2023-06-12 01:16:57",648624a2ec2417.77249762,Demo,18,F,Intermediate,"Computer Science"
545,"2023-06-12 01:17:03",648624a2ec2417.77249762,Demo,18,F,Intermediate,"Computer Science"
546,"2023-06-12 01:17:07",648624a2ec2417.77249762,Demo,18,F,Intermediate,"Computer Science"
547,"2023-06-12 01:17:12",648624a2ec2417.77249762,Demo,18,F,Intermediate,"Computer Science"
548,"2023-06-12 01:28:51",6486276f256163.53571557,Demo,18,F,Masters,"Computer Science"
549,"2023-06-12 01:41:48",64862a6778aa11.58347434,Demo,18,F,Undergraduate,"Computer Science"
550,"2023-06-12 01:41:52",64862a6778aa11.58347434,Demo,18,F,Undergraduate,"Computer Science"
551,"2023-06-12 01:41:56",64862a6778aa11.58347434,Demo,18,F,Undergraduate,"Computer Science"
552,"2023-06-12 01:42:00",64862a6778aa11.58347434,Demo,18,F,Undergraduate,"Computer Science"
553,"2023-06-12 01:42:03",64862a6778aa11.58347434,Demo,18,F,Undergraduate,"Computer Science"
554,"2023-06-12 01:42:07",64862a6778aa11.58347434,Demo,18,F,Undergraduate,"Computer Science"
555,"2023-06-12 01:43:01",64862ab55f9dc7.57242829,Demo,18,M,High_School,x
556,"2023-06-14 15:43:28",6489925b9239a5.73439888,B21112,20,M,Undergraduate,"Computer Science and Engineering"
557,"2023-06-14 15:44:07",648992c7e0f453.64627625,b21087,19,M,Undergraduate,cse
558,"2023-06-14 15:44:11",648992a4be2624.01676508,B21040,18,M,Intermediate,CSE
559,"2023-06-14 15:45:06",64899273a9b2d1.78160398,B21158,18,F,Intermediate,"Data Science and Engineering"
560,"2023-06-14 16:06:17",648997f4aa4096.06942517,B21195,21,F,High_School,Electrical
561,"2023-06-14 16:27:19",64899c9f474c31.52796692,B21250,20,M,High_School,"Computer Science"
562,"2023-06-14 16:40:24",64899f12940c55.35587928,B21119,20,M,Undergraduate,"BTech in Computer science and en"
563,"2023-06-14 17:52:16",6489b06b066c37.48640980,B21150,19,M,Undergraduate,NA
564,"2023-06-14 18:39:47",6489bbb475ff18.22091874,B21193,19,M,Undergraduate,"BTech CSE"
565,"2023-06-14 21:21:34",6489e1c7989ef8.86176460,B21045,20,M,Undergraduate,CSE
566,"2023-06-14 22:01:57",6489eb53d9b606.36826458,B21117,19,M,Undergraduate,CSE
567,"2023-06-15 02:01:52",648a236e31a7a8.66642360,b21000,19,M,High_School,Bio
568,"2023-06-15 07:47:59",648a7499c941c4.79035953,B21234,19,M,High_School,"Computer science and engineering"
569,"2023-06-15 08:06:29",648a78b34592c9.63550745,B21166,19,F,Undergraduate,"Data Science and Engineering"
570,"2023-06-15 08:54:23",648a84409870d1.87373298,B21055,18,M,Undergraduate,"Electrical Engineering"
571,"2023-06-15 09:21:10",648a89f9c84f65.48335042,B21181,20,M,Undergraduate,"Data Science"
572,"2023-06-15 09:21:46",648a897baf5987.78963454,B21104,21,F,High_School,CSE
573,"2023-06-15 16:29:14",648aeeef62f460.09512529,b21195,21,F,High_School,EE
574,"2023-06-15 16:45:48",648af2c62a5a29.30671224,bhjh,18,F,High_School,ee
575,"2023-06-16 11:35:02",648bfb01313cb0.29050307,B21242,20,M,Intermediate,"Data Science and Engineering"
576,"2023-06-16 12:15:39",648c04ea4b2817.50085638,b20001,19,F,High_School,CSE
577,"2023-06-18 14:39:03",648ec8ab84e528.11864437,B21317,20,M,Intermediate,"Data Science and Engineering"
578,"2023-06-29 09:22:26",649cffe4b1dfd8.51084819,vcc,18,F,Masters,fd
579,"2023-07-06 14:39:35",64a684bce6a6c4.59425496,ff,18,F,Masters,fdf
580,"2023-08-24 18:48:30",64e7586baee471.13414911,Demo,18,F,Intermediate,sds
581,"2023-08-30 13:22:36",64eef302658c90.66033201,T22051,25,M,Masters,CSE
582,"2023-09-03 12:55:37",64f434cec663f9.45267866,T22051,26,M,Masters,CSE
583,"2023-09-03 19:07:18",64f48bee40e651.79561424,T22051,25,M,Masters,CSE
584,"2023-09-27 19:04:58",65142f73a4c691.09939867,sds,19,F,Undergraduate,hg
585,"2023-09-27 19:13:13",65143162e25f32.33635017,rf,18,M,Undergraduate,sa
586,"2023-09-27 19:27:43",651434c419f7c4.41495918,a,23,M,Masters,CSE
587,"2023-10-02 12:14:14",651a668eb9b5e0.31958607,ghg,20,M,High_School,l
588,"2023-10-02 15:31:21",651a94cd53c282.82579765,cvv,18,F,Intermediate,nmn
589,"2023-10-02 16:29:43",651aa28e871108.92184510,fdfd,18,M,Intermediate,dffd
590,"2023-10-02 17:00:22",651aa9bb904ae2.79337820,T22051,18,M,Masters,CSE
591,"2023-10-09 11:06:43",652391564f2bc9.28614308,sa,23,M,Masters,CSE
592,"2023-10-09 11:09:07",652391ed19a1b8.51847348,wsa,22,M,Masters,CSE
593,"2023-10-12 19:55:06",65280196195d59.10168930,B20101,21,F,Undergraduate,CSE
594,"2023-10-12 20:28:27",6528097d1777d1.05467218,B20101,21,F,Undergraduate,CSE
595,"2023-10-13 19:30:43",65294d6696c2d6.58554803,123,18,F,phd,CS
596,"2023-10-13 20:18:45",65294d6696c2d6.58554803,123,18,F,phd,CS
597,"2023-10-16 10:28:32",652cc2df84c0b8.23673558,T22051,25,M,Masters,CSE
598,"2023-10-16 11:24:51",652ccf21204391.78269202,T22051,25,M,Masters,CSE
599,"2023-10-16 11:27:50",652cd0c7830609.78982856,T22051,25,M,Masters,CSE
600,"2023-10-16 11:31:51",652cd1c0839fa7.64563947,T22051,24,M,Masters,CSE
601,"2023-10-16 12:00:33",652cd867f3e092.22837056,T22051,25,M,Masters,CSE
602,"2023-10-16 12:02:44",652cd8fd36c542.52635832,T22051,25,M,Masters,CSE
603,"2023-10-16 17:07:42",652d20753651a1.09034434,T22051,27,M,Masters,CSE
604,"2023-10-16 17:16:44",652d2293ec5d84.19959267,T22051,18,M,Masters,CSE
605,"2023-10-16 17:23:14",652d24198cd158.36512063,T22051,23,M,Masters,CSE
606,"2023-10-16 17:28:15",652d253bb70a26.76634337,T22051,25,M,Masters,CSE
607,"2023-10-16 17:29:45",652d2590920c78.70294205,T22051,25,M,Masters,CSE
608,"2023-10-16 17:40:23",652d281acf2553.99935766,T22051,25,M,Masters,CSE
609,"2023-10-16 17:42:21",652d2893d52a59.50266702,T22051,25,M,Masters,CSE
610,"2023-10-16 18:06:14",652d2e298e3236.32134479,T22051,27,M,Masters,CSE
611,"2023-10-16 18:08:46",652d2ec5f387d8.97946015,T22051,28,M,Masters,CSE
612,"2023-10-16 18:14:21",652d3016afb619.60537999,T22051,23,M,Masters,CSE
613,"2023-10-16 18:20:36",652d318d690a39.80101487,sa,21,M,phd,CSE
614,"2023-10-16 18:38:56",652d35d3da6ce2.53512668,T22051,25,M,Masters,CSE
615,"2023-10-16 18:39:54",652d3611763870.90422577,T22051,25,M,Masters,CSE
616,"2023-10-16 18:40:49",652d364b122b24.84977486,T22051,25,M,Masters,CSE
617,"2023-10-16 20:56:02",652d55ef7c58c3.75270478,T22053,22,M,Masters,CSE
618,"2023-10-16 21:01:37",652d5746b740b7.21644486,T22053,22,M,Masters,CSE
619,"2023-10-16 21:03:13",652d57a74d5554.13484599,T22051,25,M,Masters,CSE
620,"2023-10-16 21:06:34",652d58719ecb99.47641250,T22051,25,M,Masters,CSE
621,"2023-10-16 21:12:31",652d59da81dc42.29013126,T22051,32,M,Masters,CSE
622,"2023-10-16 21:17:18",652d5af91edee2.45668193,T22051,23,M,Masters,CSE
623,"2023-10-16 21:19:54",652d5b8dc864e6.90000389,T22051,25,M,Masters,CSE
624,"2023-10-16 21:21:04",652d5bd97a1135.69649018,T22051,25,M,Masters,CSE
625,"2023-10-16 21:22:20",652d5c2851b569.14856194,T22051,25,M,Masters,CSE
626,"2023-10-16 21:26:41",652d5d2ccad638.61314686,T22051,25,M,Masters,CSE
627,"2023-10-16 21:29:43",652d5de0d36747.00269138,T22051,18,M,Masters,CSE
628,"2023-10-17 10:27:34",652e142de4c0f1.10132146,T22051,25,M,Masters,CSE
629,"2023-10-17 11:02:28",652e1c55a6a720.13380805,T22051,25,M,Masters,CSE
630,"2023-10-17 12:56:05",652e36fd6621f2.18294459,T22051,25,M,Masters,CSE
631,"2023-10-17 13:01:11",652e382dbcf8f1.89252879,T22051,25,M,Masters,CSE
632,"2023-10-17 13:28:35",652e3e8685eae6.29822651,T22051,25,M,Masters,CSE
633,"2023-10-17 13:32:53",652e3f8a3d3110.83945035,T22051,25,M,Masters,CSE
634,"2023-10-17 13:35:14",652e400c1f5505.76190954,T22051,25,M,Masters,CSE
635,"2023-10-17 13:47:18",652e42c55e4c88.82324177,T22051,25,M,Masters,CSE
636,"2023-10-17 14:47:14",652e4d28c6d959.28931415,T22051,25,M,Masters,CSE
637,"2023-10-31 12:12:40",6540a1cd490bd8.61464253,T22051,25,M,Masters,CSE
638,"2023-11-04 15:06:48",654610a2abddd7.97516787,T22051,25,M,Masters,CSE
639,"2023-11-04 15:23:09",6546147709c4c9.00546794,T22051,25,M,Masters,CSE
640,"2023-11-06 15:26:38",6548b845b71d95.55625248,T22051,25,M,Masters,CSE
641,"2023-11-29 20:34:39",656752f7aa95c0.14709625,T22051,25,M,Undergraduate,CSE
642,"2023-11-29 20:41:34",65675496642775.74605203,T22051,25,M,Undergraduate,CSE
643,"2023-11-29 21:26:06",65675f06c95293.65479324,T22051,25,M,Masters,CSE
644,"2023-11-29 21:27:07",65675f4624e641.59042209,T22051,25,M,Masters,CSE
645,"2023-11-29 21:29:50",65675fe9552019.90173335,T22051,25,M,Masters,CSE
646,"2023-11-29 23:25:35",65677b076d1d97.45793972,T22051,25,M,Masters,CSE
647,"2023-11-29 23:29:53",65677c0d612c83.77301851,T22051,25,M,Masters,CSE
648,"2023-11-29 23:32:31",65677ca8d3d267.27373811,T22051,25,M,phd,CSE
649,"2023-11-29 23:34:50",65677d3472a1f9.59765562,T22051,25,M,Masters,CSE
650,"2023-11-30 11:30:38",656824f06ecb40.13676149,T22051,25,M,Undergraduate,CSE
651,"2023-11-30 11:36:23",6568264ac8dba7.18897712,T22051,25,M,Undergraduate,CSE
652,"2023-11-30 14:44:54",6568527d6932d5.31384799,T22051,25,M,Undergraduate,CSE
653,"2023-11-30 14:57:34",65685574929b12.14152779,T22051,25,M,Masters,CSE
654,"2023-11-30 15:03:34",6568564a582996.04818300,T22051,25,M,Masters,CSE
655,"2023-11-30 15:10:02",6568586426cfc6.27397973,T22051,25,M,Masters,CSE
656,"2023-11-30 15:29:10",65685cdddfd273.35375809,T22051,25,M,Masters,CSE
657,"2023-11-30 15:35:27",65685e582a3537.86214953,T22051,25,M,Masters,CSE
658,"2023-11-30 15:38:53",65685f270dc289.53300144,T22051,25,M,Masters,CSE
659,"2023-11-30 15:52:49",6568626bee5572.11695447,T22051,25,M,Masters,CSE
660,"2023-11-30 18:33:49",6568877e11cfa4.23590910,T22051,27,M,Undergraduate,CSE
661,"2023-11-30 22:35:42",6568c0d0e0fbf7.05086737,T22051,27,M,Undergraduate,CSE
662,"2023-11-30 23:12:28",6568c965670a95.49448671,T22053,21,M,Undergraduate,CSE
663,"2023-11-30 23:15:08",6568ca0f045399.73970302,t22053,22,M,Undergraduate,CSE
664,"2023-11-30 23:48:12",6568d1c47bfe22.70651952,t22052,24,M,Undergraduate,CSE
665,"2023-12-01 00:07:27",6568d621d62057.48175221,t22052,25,M,Undergraduate,CSE
666,"2023-12-01 10:06:35",656962b8c313a3.85195954,T22057,24,M,Undergraduate,CSE
667,"2023-12-01 10:41:25",65696aa4b994a0.70739595,T21051,25,M,Undergraduate,CSE
668,"2023-12-01 13:40:21",656994c8a7e5f5.87437360,T22055,25,F,Undergraduate,CSE
669,"2023-12-01 14:33:55",6569a159661f31.25428346,T22060,28,M,Undergraduate,CSE
670,"2023-12-01 15:20:17",6569ab80bf2b92.12834346,T22056,26,M,Undergraduate,CSE
671,"2023-12-01 17:29:21",6569ca787f5f19.74579315,t22058,23,M,Undergraduate,CSE
672,"2023-12-01 20:10:27",6569f0330ac189.79416077,T23023,24,M,Undergraduate,Biotechnology
673,"2023-12-01 21:27:39",656a02232d5ec7.78689694,dd23012,26,M,Undergraduate,ME
674,"2023-12-02 12:55:48",656adbebb73a73.56516664,DEMO,21,M,Undergraduate,CSE
675,"2023-12-02 12:58:15",656adc5a66e3c1.70705988,DEMO,21,M,Masters,CSE
676,"2023-12-10 13:31:04",6575702d121699.35805821,demo,24,M,Undergraduate,CSE
677,"2023-12-10 14:29:27",65757dde9326f2.65309988,demo,25,M,Undergraduate,CSE
